등록일시,총사망자,총확진자,게시글번호,기준일,기준시간,수정일시,누적의심자,누적확진율,일일확진자,일일사망자,요일
2020-03-10 00:00:00.000,54,7513,51,2020-03-10,00:00,2021-10-07 10:30:51.51,210144.0,3.919308057,0.0,0.0,화
2020-03-11 00:00:00.000,60,7755,52,2020-03-11,00:00,2021-10-07 10:30:51.51,222395.0,3.804174536,242.0,6.0,수
2020-03-12 00:00:00.000,66,7869,53,2020-03-12,00:00,2021-10-07 10:30:51.51,234998.0,3.621744273,114.0,6.0,목
2020-03-13 00:00:00.000,67,7979,54,2020-03-13,00:00,2021-10-07 10:30:51.51,248647.0,3.458499309,110.0,1.0,금
2020-03-14 00:00:00.000,72,8086,55,2020-03-14,00:00,2021-10-07 10:30:51.51,261335.0,3.318000336,107.0,5.0,토
2020-03-15 00:00:00.000,75,8162,56,2020-03-15,00:00,2021-10-07 10:30:51.51,268212.0,3.239660237,76.0,3.0,일
2020-03-16 00:00:00.000,75,8236,57,2020-03-16,00:00,2021-10-07 10:30:51.51,274504.0,3.173392208,74.0,0.0,월
2020-03-17 00:00:00.000,81,8320,58,2020-03-17,00:00,2021-10-07 10:30:51.51,286716.0,3.088057901,84.0,6.0,화
2020-03-18 00:00:00.000,84,8413,59,2020-03-18,00:00,2021-10-07 10:30:51.51,295647.0,3.012162506,93.0,3.0,수
2020-03-19 00:00:00.000,91,8565,60,2020-03-19,00:00,2021-10-07 10:30:51.51,307024.0,2.942085738,152.0,7.0,목
2020-03-20 00:00:00.000,94,8652,61,2020-03-20,00:00,2021-10-07 10:30:51.51,316664.0,2.873091828,87.0,3.0,금
2020-03-21 00:00:00.000,102,8799,62,2020-03-21,00:00,2021-10-07 10:30:51.51,327509.0,2.82195603,147.0,8.0,토
2020-03-22 00:00:00.000,104,8897,63,2020-03-22,00:00,2021-10-07 10:30:51.51,331780.0,2.804501324,98.0,2.0,일
2020-03-23 00:00:00.000,111,8961,64,2020-03-23,00:00,2021-10-07 10:30:51.51,338036.0,2.762262336,64.0,7.0,월
2020-03-24 00:00:00.000,120,9037,65,2020-03-24,00:00,2021-10-07 10:30:51.51,348582.0,2.712657065,76.0,9.0,화
2020-03-25 00:00:00.000,126,9137,66,2020-03-25,00:00,2021-10-07 10:30:51.51,357896.0,2.659057442,100.0,6.0,수
2020-03-26 00:00:00.000,131,9241,67,2020-03-26,00:00,2021-10-07 10:30:51.51,364942.0,2.635970254,104.0,5.0,목
2020-03-27 00:00:00.000,139,9332,68,2020-03-27,00:00,2021-10-07 10:30:51.51,376961.0,2.579739151,91.0,8.0,금
2020-03-28 00:00:00.000,144,9478,69,2020-03-28,00:00,2021-10-07 10:30:51.51,387925.0,2.552233541,146.0,5.0,토
2020-03-29 00:00:00.000,152,9583,70,2020-03-29,00:00,2021-10-07 10:30:51.51,394141.0,2.527742388,105.0,8.0,일
2020-03-30 00:00:00.000,158,9661,71,2020-03-30,00:00,2021-10-07 10:30:51.51,398902.0,2.506934876,78.0,6.0,월
2020-03-31 00:00:00.000,162,9786,72,2020-03-31,00:00,2021-10-07 10:30:51.51,410564.0,2.485825764,125.0,4.0,화
2020-04-01 00:00:00.000,165,9887,73,2020-04-01,00:00,2021-10-07 10:30:51.51,421547.0,2.441463644,101.0,3.0,수
2020-04-02 00:00:00.000,169,9976,74,2020-04-02,00:00,2021-10-07 10:30:51.51,431743.0,2.410488622,89.0,4.0,목
2020-04-03 00:00:00.000,174,10062,75,2020-04-03,00:00,2021-10-07 10:30:51.51,443273.0,2.371072072,86.0,5.0,금
2020-04-04 00:00:00.000,177,10156,76,2020-04-04,00:00,2021-10-07 10:30:51.51,455032.0,2.33531392,94.0,3.0,토
2020-04-05 00:00:00.000,183,10237,77,2020-04-05,00:00,2021-10-07 10:30:51.51,461233.0,2.317835811,81.0,6.0,일
2020-04-06 00:00:00.000,186,10284,78,2020-04-06,00:00,2021-10-07 10:30:51.51,466804.0,2.298054341,47.0,3.0,월
2020-04-07 00:00:00.000,192,10331,79,2020-04-07,00:00,2021-10-07 10:30:51.51,477304.0,2.262325524,47.0,6.0,화
2020-04-08 00:00:00.000,200,10384,80,2020-04-08,00:00,2021-10-07 10:30:51.51,486003.0,2.218116182,53.0,8.0,수
2020-04-09 00:00:00.000,204,10423,81,2020-04-09,00:00,2021-10-07 10:30:51.51,494711.0,2.175074395,39.0,4.0,목
2020-04-10 00:00:00.000,208,10450,82,2020-04-10,00:00,2021-10-07 10:30:51.51,503051.0,2.142477853,27.0,4.0,금
2020-04-11 00:00:00.000,211,10480,83,2020-04-11,00:00,2021-10-07 10:30:51.51,510479.0,2.111162368,30.0,3.0,토
2020-04-12 00:00:00.000,214,10512,84,2020-04-12,00:00,2021-10-07 10:30:51.51,514621.0,2.098903227,32.0,3.0,일
2020-04-13 00:00:00.000,217,10537,85,2020-04-13,00:00,2021-10-07 10:30:51.51,518743.0,2.08508129,25.0,3.0,월
2020-04-14 00:00:00.000,222,10564,86,2020-04-14,00:00,2021-10-07 10:30:51.51,527438.0,2.060114628,27.0,5.0,화
2020-04-15 00:00:00.000,225,10591,87,2020-04-15,00:00,2021-10-07 10:30:51.51,534552.0,2.038589022,27.0,3.0,수
2020-04-16 00:00:00.000,229,10613,88,2020-04-16,00:00,2021-10-07 10:30:51.51,538775.0,2.023423901,22.0,4.0,목
2020-04-17 00:00:00.000,230,10635,89,2020-04-17,00:00,2021-10-07 10:30:51.51,546463.0,1.998019828,22.0,1.0,금
2020-04-18 00:00:00.000,232,10653,90,2020-04-18,00:00,2021-10-07 10:30:51.51,554834.0,1.968098078,18.0,2.0,토
2020-04-19 00:00:00.000,234,10661,91,2020-04-19,00:00,2021-10-07 10:30:51.51,559109.0,1.949472083,8.0,2.0,일
2020-04-20 00:00:00.000,236,10674,92,2020-04-20,00:00,2021-10-07 10:30:51.51,563035.0,1.937015247,13.0,2.0,월
2020-04-21 00:00:00.000,237,10683,93,2020-04-21,00:00,2021-10-07 10:30:51.51,571014.0,1.913511364,9.0,1.0,화
2020-04-22 00:00:00.000,238,10694,94,2020-04-22,00:00,2021-10-07 10:30:51.51,577959.0,1.88994023,11.0,1.0,수
2020-04-23 00:00:00.000,240,10702,95,2020-04-23,00:00,2021-10-07 10:30:51.51,583971.0,1.865005786,8.0,2.0,목
2020-04-24 00:00:00.000,240,10708,96,2020-04-24,00:00,2021-10-07 10:30:51.51,589520.0,1.846461581,6.0,0.0,금
2020-04-25 00:00:00.000,240,10718,97,2020-04-25,00:00,2021-10-07 10:30:51.51,595161.0,1.829316166,10.0,0.0,토
2020-04-26 00:00:00.000,242,10728,98,2020-04-26,00:00,2021-10-07 10:30:51.51,598285.0,1.820508208,10.0,2.0,일
2020-04-27 00:00:00.000,243,10738,99,2020-04-27,00:00,2021-10-07 10:30:51.51,601660.0,1.811510464,10.0,1.0,월
2020-04-28 00:00:00.000,244,10752,100,2020-04-28,00:00,2021-10-07 10:30:51.51,608514.0,1.794060179,14.0,1.0,화
2020-04-29 00:00:00.000,246,10761,101,2020-04-29,00:00,2021-10-07 10:30:51.51,614197.0,1.776064962,9.0,2.0,수
2020-04-30 00:00:00.000,247,10765,102,2020-04-30,00:00,2021-10-07 10:30:51.51,619881.0,1.761153838,4.0,1.0,목
2020-05-01 00:00:00.000,248,10774,103,2020-05-01,00:00,2021-10-07 10:30:51.51,623069.0,1.753626397,9.0,1.0,금
2020-05-02 00:00:00.000,250,10780,104,2020-05-02,00:00,2021-10-07 10:30:51.51,627562.0,1.741332911,6.0,2.0,토
2020-05-03 00:00:00.000,250,10793,105,2020-05-03,00:00,2021-10-07 10:30:51.51,630973.0,1.734135623,13.0,0.0,일
2020-05-04 00:00:00.000,252,10801,106,2020-05-04,00:00,2021-10-07 10:30:51.51,633921.0,1.726102486,8.0,2.0,월
2020-05-05 00:00:00.000,254,10804,107,2020-05-05,00:00,2021-10-07 10:30:51.51,640237.0,1.711175063,3.0,2.0,화
2020-05-06 00:00:00.000,255,10806,108,2020-05-06,00:00,2021-10-07 10:30:51.51,643095.0,1.701501844,2.0,1.0,수
2020-05-07 00:00:00.000,256,10810,109,2020-05-07,00:00,2021-10-07 10:30:51.51,649388.0,1.686535332,4.0,1.0,목
2020-05-08 00:00:00.000,256,10822,110,2020-05-08,00:00,2021-10-07 10:30:51.51,654863.0,1.675242571,12.0,0.0,금
2020-05-09 00:00:00.000,256,10840,111,2020-05-09,00:00,2021-10-07 10:30:51.51,660030.0,1.665445238,18.0,0.0,토
2020-05-10 00:00:00.000,256,10874,112,2020-05-10,00:00,2021-10-07 10:30:51.51,663886.0,1.663306606,34.0,0.0,일
2020-05-11 00:00:00.000,256,10909,113,2020-05-11,00:00,2021-10-07 10:30:51.51,668492.0,1.658986876,35.0,0.0,월
2020-05-12 00:00:00.000,258,10936,114,2020-05-12,00:00,2021-10-07 10:30:51.51,680890.0,1.645600096,27.0,2.0,화
2020-05-13 00:00:00.000,259,10962,115,2020-05-13,00:00,2021-10-07 10:30:51.51,695920.0,1.62078005,26.0,1.0,수
2020-05-15 00:00:00.000,260,11018,117,2020-05-15,00:00,2021-10-07 10:30:51.51,726747.0,1.558698039,56.0,1.0,금
2020-05-16 00:00:00.000,262,11037,118,2020-05-16,00:00,2021-10-07 10:30:51.51,740645.0,1.528031211,19.0,2.0,토
2020-05-17 00:00:00.000,262,11050,119,2020-05-17,00:00,2021-10-07 10:30:51.51,747653.0,1.513713145,13.0,0.0,일
2020-05-18 00:00:00.000,263,11065,120,2020-05-18,00:00,2021-10-07 10:30:51.51,753211.0,1.501116511,15.0,1.0,월
2020-05-19 00:00:00.000,263,11078,121,2020-05-19,00:00,2021-10-07 10:30:51.51,765574.0,1.479732158,13.0,0.0,화
2020-05-20 00:00:00.000,263,11110,122,2020-05-20,00:00,2021-10-07 10:30:51.51,776433.0,1.461684397,32.0,0.0,수
2020-05-21 00:00:00.000,264,11122,123,2020-05-21,00:00,2021-10-07 10:30:51.51,788684.0,1.443300307,12.0,1.0,목
2020-05-22 00:00:00.000,264,11142,124,2020-05-22,00:00,2021-10-07 10:30:51.51,802418.0,1.42456772,20.0,0.0,금
2020-05-23 00:00:00.000,266,11165,125,2020-05-23,00:00,2021-10-07 10:30:51.51,814420.0,1.408209109,23.0,2.0,토
2020-05-24 00:00:00.000,266,11190,126,2020-05-24,00:00,2021-10-07 10:30:51.51,820289.0,1.398826935,25.0,0.0,일
2020-05-25 00:00:00.000,267,11206,127,2020-05-25,00:00,2021-10-07 10:30:51.51,826437.0,1.388001209,16.0,1.0,월
2020-05-26 00:00:00.000,269,11225,128,2020-05-26,00:00,2021-10-07 10:30:51.51,839475.0,1.373204589,19.0,2.0,화
2020-05-27 00:00:00.000,269,11265,129,2020-05-27,00:00,2021-10-07 10:30:51.51,852876.0,1.354267475,40.0,0.0,수
2020-05-28 00:00:00.000,269,11344,130,2020-05-28,00:00,2021-10-07 10:30:51.51,868666.0,1.340429353,79.0,0.0,목
2020-05-29 00:00:00.000,269,11402,131,2020-05-29,00:00,2021-10-07 10:30:51.51,885120.0,1.324946576,58.0,0.0,금
2020-05-30 00:00:00.000,269,11441,132,2020-05-30,00:00,2021-10-07 10:30:51.51,902901.0,1.305151819,39.0,0.0,토
2020-05-31 00:00:00.000,270,11468,133,2020-05-31,00:00,2021-10-07 10:30:51.51,910822.0,1.292128248,27.0,1.0,일
2020-06-01 00:00:00.000,271,11503,134,2020-06-01,00:00,2021-10-07 10:30:51.51,921391.0,1.281909837,35.0,1.0,월
2020-06-02 00:00:00.000,272,11541,135,2020-06-02,00:00,2021-10-07 10:30:51.51,939851.0,1.266948357,38.0,1.0,화
2020-06-03 00:00:00.000,273,11590,136,2020-06-03,00:00,2021-10-07 10:30:51.51,956852.0,1.247595499,49.0,1.0,수
2020-06-04 00:00:00.000,273,11629,137,2020-06-04,00:00,2021-10-07 10:30:51.51,973858.0,1.229724457,39.0,0.0,목
2020-06-05 00:00:00.000,273,11668,138,2020-06-05,00:00,2021-10-07 10:30:51.51,990960.0,1.212645267,39.0,0.0,금
2020-06-06 00:00:00.000,273,11719,139,2020-06-06,00:00,2021-10-07 10:30:51.51,1005305.0,1.199057452,51.0,0.0,토
2020-06-07 00:00:00.000,273,11776,140,2020-06-07,00:00,2021-10-07 10:30:51.51,1012769.0,1.193971741,57.0,0.0,일
2020-06-08 00:00:00.000,273,11813,141,2020-06-08,00:00,2021-10-07 10:30:51.51,1018214.0,1.188621911,37.0,0.0,월
2020-06-09 00:00:00.000,274,11851,142,2020-06-09,00:00,2021-10-07 10:30:51.51,1035997.0,1.175067276,38.0,1.0,화
2020-06-10 00:00:00.000,276,11901,143,2020-06-10,00:00,2021-10-07 10:30:51.51,1051972.0,1.160225357,50.0,2.0,수
2020-06-11 00:00:00.000,276,11946,144,2020-06-11,00:00,2021-10-07 10:30:51.51,1066888.0,1.147116269,45.0,0.0,목
2020-06-12 00:00:00.000,277,12002,145,2020-06-12,00:00,2021-10-07 10:30:51.51,1081486.0,1.135217859,56.0,1.0,금
2020-06-13 00:00:00.000,277,12050,146,2020-06-13,00:00,2021-10-07 10:30:51.51,1094704.0,1.124747049,48.0,0.0,토
2020-06-14 00:00:00.000,277,12084,147,2020-06-14,00:00,2021-10-07 10:30:51.51,1100327.0,1.119955958,34.0,0.0,일
2020-06-15 00:00:00.000,277,12121,148,2020-06-15,00:00,2021-10-07 10:30:51.51,1105719.0,1.117219055,37.0,0.0,월
2020-06-16 00:00:00.000,278,12155,149,2020-06-16,00:00,2021-10-07 10:30:51.51,1119767.0,1.107885538,34.0,1.0,화
2020-06-17 00:00:00.000,279,12198,150,2020-06-17,00:00,2021-10-07 10:30:51.51,1132823.0,1.097599821,43.0,1.0,수
2020-06-18 00:00:00.000,280,12257,151,2020-06-18,00:00,2021-10-07 10:30:51.51,1145712.0,1.090482367,59.0,1.0,목
2020-06-19 00:00:00.000,280,12306,152,2020-06-19,00:00,2021-10-07 10:30:51.51,1158063.0,1.082442806,49.0,0.0,금
2020-06-20 00:00:00.000,280,12373,153,2020-06-20,00:00,2021-10-07 10:30:51.51,1170901.0,1.07644565,67.0,0.0,토
2020-06-21 00:00:00.000,280,12421,154,2020-06-21,00:00,2021-10-07 10:30:51.51,1176463.0,1.074116736,48.0,0.0,일
2020-06-22 00:00:00.000,280,12438,155,2020-06-22,00:00,2021-10-07 10:30:51.51,1182066.0,1.069785484,17.0,0.0,월
2020-06-23 00:00:00.000,281,12484,156,2020-06-23,00:00,2021-10-07 10:30:51.51,1196012.0,1.063614073,46.0,1.0,화
2020-06-24 00:00:00.000,281,12535,157,2020-06-24,00:00,2021-10-07 10:30:51.51,1208597.0,1.05482214,51.0,0.0,수
2020-06-25 00:00:00.000,282,12563,158,2020-06-25,00:00,2021-10-07 10:30:51.51,1220478.0,1.045541779,28.0,1.0,목
2020-06-26 00:00:00.000,282,12602,159,2020-06-26,00:00,2021-10-07 10:30:51.51,1232315.0,1.03849485,39.0,0.0,금
2020-06-27 00:00:00.000,282,12653,160,2020-06-27,00:00,2021-10-07 10:30:51.51,1243780.0,1.033814467,51.0,0.0,토
2020-06-28 00:00:00.000,282,12715,161,2020-06-28,00:00,2021-10-07 10:30:51.51,1251695.0,1.03148399,62.0,0.0,일
2020-06-29 00:00:00.000,282,12757,162,2020-06-29,00:00,2021-10-07 10:30:51.51,1259954.0,1.027584568,42.0,0.0,월
2020-06-30 00:00:00.000,282,12799,163,2020-06-30,00:00,2021-10-07 10:30:51.51,1273765.0,1.021504347,42.0,0.0,화
2020-07-01 00:00:00.000,282,12850,164,2020-07-01,00:00,2021-10-07 10:30:51.51,1285231.0,1.015244468,51.0,0.0,수
2020-07-02 00:00:00.000,282,12904,165,2020-07-02,00:00,2021-10-07 10:30:51.51,1295962.0,1.011142629,54.0,0.0,목
2020-07-03 00:00:00.000,282,12965,166,2020-07-03,00:00,2021-10-07 10:30:51.51,1307759.0,1.00800887,61.0,0.0,금
2020-07-04 00:00:00.000,283,13028,167,2020-07-04,00:00,2021-10-07 10:30:51.51,1319521.0,1.00431699,63.0,1.0,토
2020-07-05 00:00:00.000,283,13089,168,2020-07-05,00:00,2021-10-07 10:30:51.51,1326055.0,1.003445246,61.0,0.0,일
2020-07-06 00:00:00.000,284,13137,169,2020-07-06,00:00,2021-10-07 10:30:51.51,1331796.0,1.002438756,48.0,1.0,월
2020-07-07 00:00:00.000,285,13181,170,2020-07-07,00:00,2021-10-07 10:30:51.51,1346194.0,0.996658649,44.0,1.0,화
2020-07-08 00:00:00.000,285,13243,171,2020-07-08,00:00,2021-10-07 10:30:51.51,1359734.0,0.991448819,62.0,0.0,수
2020-07-09 00:00:00.000,287,13293,172,2020-07-09,00:00,2021-10-07 10:30:51.51,1371771.0,0.986230756,50.0,2.0,목
2020-07-10 00:00:00.000,288,13338,173,2020-07-10,00:00,2021-10-07 10:30:51.51,1384890.0,0.97975338,45.0,1.0,금
2020-07-11 00:00:00.000,288,13373,174,2020-07-11,00:00,2021-10-07 10:30:51.51,1396941.0,0.973296041,35.0,0.0,토
2020-07-12 00:00:00.000,289,13417,175,2020-07-12,00:00,2021-10-07 10:30:51.51,1402144.0,0.972025206,44.0,1.0,일
2020-07-13 00:00:00.000,289,13479,176,2020-07-13,00:00,2021-10-07 10:30:51.51,1408312.0,0.972183254,62.0,0.0,월
2020-07-14 00:00:00.000,289,13512,177,2020-07-14,00:00,2021-10-07 10:30:51.51,1420616.0,0.967681639,33.0,0.0,화
2020-07-15 00:00:00.000,289,13551,178,2020-07-15,00:00,2021-10-07 10:30:51.51,1431316.0,0.96241599,39.0,0.0,수
2020-07-16 00:00:00.000,291,13612,179,2020-07-16,00:00,2021-10-07 10:30:51.51,1441348.0,0.959981494,61.0,2.0,목
2020-07-17 00:00:00.000,293,13672,180,2020-07-17,00:00,2021-10-07 10:30:51.51,1451017.0,0.957485326,60.0,2.0,금
2020-07-18 00:00:00.000,294,13711,181,2020-07-18,00:00,2021-10-07 10:30:51.51,1460204.0,0.953954028,39.0,1.0,토
2020-07-19 00:00:00.000,295,13745,182,2020-07-19,00:00,2021-10-07 10:30:51.51,1465299.0,0.952301111,34.0,1.0,일
2020-07-20 00:00:00.000,296,13771,183,2020-07-20,00:00,2021-10-07 10:30:51.51,1470193.0,0.950451069,26.0,1.0,월
2020-07-21 00:00:00.000,296,13816,184,2020-07-21,00:00,2021-10-07 10:30:51.51,1482390.0,0.947257711,45.0,0.0,화
2020-07-22 00:00:00.000,297,13879,185,2020-07-22,00:00,2021-10-07 10:30:51.51,1492071.0,0.943944175,63.0,1.0,수
2020-07-23 00:00:00.000,297,13938,186,2020-07-23,00:00,2021-10-07 10:30:51.51,1500854.0,0.942115779,59.0,0.0,목
2020-07-24 00:00:00.000,298,13979,187,2020-07-24,00:00,2021-10-07 10:30:51.51,1510327.0,0.938334022,41.0,1.0,금
2020-07-25 00:00:00.000,298,14092,188,2020-07-25,00:00,2021-10-07 10:30:51.51,1518634.0,0.940122872,113.0,0.0,토
2020-07-26 00:00:00.000,298,14150,189,2020-07-26,00:00,2021-10-07 10:30:51.51,1522926.0,0.94100466,58.0,0.0,일
2020-07-27 00:00:00.000,299,14175,190,2020-07-27,00:00,2021-10-07 10:30:51.51,1526974.0,0.939859595,25.0,1.0,월
2020-07-28 00:00:00.000,300,14203,191,2020-07-28,00:00,2021-10-07 10:30:51.51,1537704.0,0.93609533,28.0,1.0,화
2020-07-29 00:00:00.000,300,14251,192,2020-07-29,00:00,2021-10-07 10:30:51.51,1547307.0,0.932668665,48.0,0.0,수
2020-07-30 00:00:00.000,300,14269,193,2020-07-30,00:00,2021-10-07 10:30:51.51,1556215.0,0.928247973,18.0,0.0,목
2020-07-31 00:00:00.000,301,14305,194,2020-07-31,00:00,2021-10-07 10:30:51.51,1563796.0,0.925610787,36.0,1.0,금
2020-08-01 00:00:00.000,301,14336,195,2020-08-01,00:00,2021-10-07 10:30:51.51,1571830.0,0.922788552,31.0,0.0,토
2020-08-02 00:00:00.000,301,14366,196,2020-08-02,00:00,2021-10-07 10:30:51.51,1576246.0,0.921796779,30.0,0.0,일
2020-08-03 00:00:00.000,301,14389,197,2020-08-03,00:00,2021-10-07 10:30:51.51,1579757.0,0.920980878,23.0,0.0,월
2020-08-04 00:00:00.000,301,14423,198,2020-08-04,00:00,2021-10-07 10:30:51.51,1589780.0,0.918044933,34.0,0.0,화
2020-08-05 00:00:00.000,302,14456,199,2020-08-05,00:00,2021-10-07 10:30:51.51,1598187.0,0.915112202,33.0,1.0,수
2020-08-06 00:00:00.000,302,14499,200,2020-08-06,00:00,2021-10-07 10:30:51.51,1606487.0,0.912773158,43.0,0.0,목
2020-08-07 00:00:00.000,303,14519,201,2020-08-07,00:00,2021-10-07 10:30:51.51,1613652.0,0.909379024,20.0,1.0,금
2020-08-08 00:00:00.000,304,14562,202,2020-08-08,00:00,2021-10-07 10:30:51.51,1620514.0,0.907623929,43.0,1.0,토
2020-08-09 00:00:00.000,305,14598,203,2020-08-09,00:00,2021-10-07 10:30:51.51,1624650.0,0.907922209,36.0,1.0,일
2020-08-10 00:00:00.000,305,14626,204,2020-08-10,00:00,2021-10-07 10:30:51.51,1628303.0,0.907372448,28.0,0.0,월
2020-08-11 00:00:00.000,305,14660,205,2020-08-11,00:00,2021-10-07 10:30:51.51,1637844.0,0.904740011,34.0,0.0,화
2020-08-12 00:00:00.000,305,14714,206,2020-08-12,00:00,2021-10-07 10:30:51.51,1646652.0,0.903099964,54.0,0.0,수
2020-08-13 00:00:00.000,305,14770,207,2020-08-13,00:00,2021-10-07 10:30:51.51,1654898.0,0.902205119,56.0,0.0,목
2020-08-14 00:00:00.000,305,14873,208,2020-08-14,00:00,2021-10-07 10:30:51.51,1665084.0,0.904160121,103.0,0.0,금
2020-08-15 00:00:00.000,305,15039,209,2020-08-15,00:00,2021-10-07 10:30:51.51,1675296.0,0.909427349,166.0,0.0,토
2020-08-16 00:00:00.000,305,15318,210,2020-08-16,00:00,2021-10-07 10:30:51.51,1681787.0,0.922892283,279.0,0.0,일
2020-08-17 00:00:00.000,305,15515,211,2020-08-17,00:00,2021-10-07 10:30:51.51,1688470.0,0.931548731,197.0,0.0,월
2020-08-18 00:00:00.000,306,15761,212,2020-08-18,00:00,2021-10-07 10:30:51.51,1697042.0,0.942743341,246.0,1.0,화
2020-08-19 00:00:00.000,306,16058,213,2020-08-19,00:00,2021-10-07 10:30:51.51,1715064.0,0.953539164,297.0,0.0,수
2020-08-20 00:00:00.000,307,16346,214,2020-08-20,00:00,2021-10-07 10:30:51.51,1734083.0,0.96204722,288.0,1.0,목
2020-08-21 00:00:00.000,309,16670,215,2020-08-21,00:00,2021-10-07 10:30:51.51,1754123.0,0.971401067,324.0,2.0,금
2020-08-22 00:00:00.000,309,17002,216,2020-08-22,00:00,2021-10-07 10:30:51.51,1775800.0,0.980862169,332.0,0.0,토
2020-08-23 00:00:00.000,309,17398,217,2020-08-23,00:00,2021-10-07 10:30:51.51,1791186.0,0.997808011,396.0,0.0,일
2020-08-24 00:00:00.000,309,17664,218,2020-08-24,00:00,2021-10-07 10:30:51.51,1804422.0,1.005678004,266.0,0.0,월
2020-08-25 00:00:00.000,310,17944,219,2020-08-25,00:00,2021-10-07 10:30:51.51,1825837.0,1.010659119,280.0,1.0,화
2020-08-26 00:00:00.000,312,18264,220,2020-08-26,00:00,2021-10-07 10:30:51.51,1849506.0,1.016524082,320.0,2.0,수
2020-08-27 00:00:00.000,313,18705,221,2020-08-27,00:00,2021-10-07 10:30:51.51,1869579.0,1.029139418,441.0,1.0,목
2020-08-28 00:00:00.000,316,19076,222,2020-08-28,00:00,2021-10-07 10:30:51.51,1887717.0,1.038428835,371.0,3.0,금
2020-08-29 00:00:00.000,321,19399,223,2020-08-29,00:00,2021-10-07 10:30:51.51,1909329.0,1.045608675,323.0,5.0,토
2020-08-30 00:00:00.000,323,19698,224,2020-08-30,00:00,2021-10-07 10:30:51.51,1924170.0,1.055542725,299.0,2.0,일
2020-08-31 00:00:00.000,324,19946,225,2020-08-31,00:00,2021-10-07 10:30:51.51,1937689.0,1.061062989,248.0,1.0,월
2020-09-01 00:00:00.000,324,20181,226,2020-09-01,00:00,2021-10-07 10:30:51.51,1959080.0,1.060853045,235.0,0.0,화
2020-09-02 00:00:00.000,326,20448,227,2020-09-02,00:00,2021-10-07 10:30:51.51,1980295.0,1.063036151,267.0,2.0,수
2020-09-03 00:00:00.000,329,20643,228,2020-09-03,00:00,2021-10-07 10:30:51.51,2000552.0,1.061321482,195.0,3.0,목
2020-09-04 00:00:00.000,331,20841,229,2020-09-04,00:00,2021-10-07 10:30:51.51,2018906.0,1.059726234,198.0,2.0,금
2020-09-05 00:00:00.000,333,21009,230,2020-09-05,00:00,2021-10-07 10:30:51.51,2037045.0,1.058404972,168.0,2.0,토
2020-09-06 00:00:00.000,334,21176,231,2020-09-06,00:00,2021-10-07 10:30:51.51,2045935.0,1.060754971,167.0,1.0,일
2020-09-07 00:00:00.000,336,21295,232,2020-09-07,00:00,2021-10-07 10:30:51.51,2051297.0,1.062525072,119.0,2.0,월
2020-09-08 00:00:00.000,341,21431,233,2020-09-08,00:00,2021-10-07 10:30:51.51,2066078.0,1.059520208,136.0,5.0,화
2020-09-09 00:00:00.000,344,21587,234,2020-09-09,00:00,2021-10-07 10:30:51.51,2082234.0,1.0552373,156.0,3.0,수
2020-09-10 00:00:00.000,346,21742,235,2020-09-10,00:00,2021-10-07 10:30:51.51,2099591.0,1.052079941,155.0,2.0,목
2020-09-11 00:00:00.000,350,21918,236,2020-09-11,00:00,2021-10-07 10:30:51.51,2119211.0,1.048814521,176.0,4.0,금
2020-09-12 00:00:00.000,355,22054,237,2020-09-12,00:00,2021-10-07 10:30:51.51,2135457.0,1.046388101,136.0,5.0,토
2020-09-13 00:00:00.000,358,22175,238,2020-09-13,00:00,2021-10-07 10:30:51.51,2143270.0,1.048183346,121.0,3.0,일
2020-09-14 00:00:00.000,363,22284,239,2020-09-14,00:00,2021-10-07 10:30:51.51,2151002.0,1.049386728,109.0,5.0,월
2020-09-15 00:00:00.000,367,22390,240,2020-09-15,00:00,2021-10-07 10:30:51.51,2164578.0,1.047599084,106.0,4.0,화
2020-09-16 00:00:00.000,367,22503,241,2020-09-16,00:00,2021-10-07 10:30:51.51,2178832.0,1.045197609,113.0,0.0,수
2020-09-17 00:00:00.000,372,22656,242,2020-09-17,00:00,2021-10-07 10:30:51.51,2191892.0,1.045797975,153.0,5.0,목
2020-09-18 00:00:00.000,377,22782,243,2020-09-18,00:00,2021-10-07 10:30:51.51,2206365.0,1.044584913,126.0,5.0,금
2020-09-19 00:00:00.000,378,22892,244,2020-09-19,00:00,2021-10-07 10:30:51.51,2219162.0,1.043173778,110.0,1.0,토
2020-09-20 00:00:00.000,383,22974,245,2020-09-20,00:00,2021-10-07 10:30:51.51,2226701.0,1.043121974,82.0,5.0,일
2020-09-21 00:00:00.000,385,23044,246,2020-09-21,00:00,2021-10-07 10:30:51.51,2231589.0,1.043161934,70.0,2.0,월
2020-09-22 00:00:00.000,388,23105,247,2020-09-22,00:00,2021-10-07 10:30:51.51,2245112.0,1.039880462,61.0,3.0,화
2020-09-23 00:00:00.000,388,23215,248,2020-09-23,00:00,2021-10-07 10:30:51.51,2256899.0,1.038065223,110.0,0.0,수
2020-09-24 00:00:00.000,393,23340,249,2020-09-24,00:00,2021-10-07 10:30:51.51,2268999.0,1.038156014,125.0,5.0,목
2020-09-25 00:00:00.000,395,23454,250,2020-09-25,00:00,2021-10-07 10:30:51.51,2280276.0,1.037465813,114.0,2.0,금
2020-09-26 00:00:00.000,399,23515,251,2020-09-26,00:00,2021-10-07 10:30:51.51,2290345.0,1.035065456,61.0,4.0,토
